id_checkin,id_usuario,id_estabelecimento,data_hora_checkin,id_categoria,faixa_gasto,usou_voucher
871,794.0,207.0,2025-06-07 14:59:25,6.0,,False
872,5652.0,82.0,2026-04-02 02:57:49,21.0,medio,False
873,4768.0,120.0,2025-11-09 03:12:57,14.0,medio,False
874,3296.0,60.0,2025-06-22 09:52:29,24.0,medio,False
875,3557.0,270.0,2025-08-03 04:34:37,21.0,baixo,False
876,3692.0,174.0,2025-09-29 17:31:19,29.0,medio,False
877,2298.0,272.0,2026-01-06 19:29:51,23.0,medio,False
878,985.0,283.0,2025-08-06 02:07:37,18.0,baixo,False
879,2741.0,235.0,2025-12-06 08:18:17,14.0,baixo,False
880,2113.0,61.0,2026-03-19 16:10:39,,baixo,False
881,3715.0,281.0,2025-04-26 04:36:51,2.0,baixo,False
882,1429.0,178.0,2025-05-01 19:36:00,25.0,medio,False
883,793.0,,2026-01-01 01:00:44,9.0,medio,False
884,5620.0,78.0,2025-09-07 14:11:26,1.0,baixo,True
885,5973.0,133.0,2025-04-15 00:43:08,22.0,medio,False
886,5487.0,293.0,2025-04-26 03:00:54,30.0,baixo,True
887,,10.0,2025-02-19 18:38:27,29.0,baixo,True
888,1512.0,265.0,2025-07-13 15:15:25,7.0,baixo,True
889,733.0,289.0,2026-02-06 04:01:00,5.0,baixo,False
890,4694.0,,2025-10-31 14:28:52,7.0,baixo,True
891,2199.0,57.0,2025-06-15 17:40:00,7.0,baixo,False
892,5901.0,26.0,2025-03-28 15:48:52,14.0,medio,False
893,5602.0,167.0,2025-08-10 14:19:03,28.0,baixo,True
894,5183.0,,2025-12-16 18:49:20,2.0,alto,False
895,4707.0,,2025-02-03 15:10:34,21.0,baixo,False
896,2575.0,48.0,2026-04-10 16:20:09,3.0,baixo,False
897,5237.0,40.0,2025-03-11 12:45:45,26.0,baixo,False
898,,174.0,2025-07-26 22:58:22,19.0,medio,False
899,5991.0,259.0,2025-10-31 00:39:02,8.0,medio,False
900,1475.0,253.0,2025-01-24 00:06:05,6.0,medio,False
901,505.0,211.0,2026-01-09 06:29:58,26.0,medio,False
902,3409.0,260.0,2025-12-24 04:31:40,12.0,medio,True
903,606.0,255.0,2025-02-04 00:02:08,,medio,False
904,5693.0,140.0,2025-07-25 22:47:03,5.0,baixo,True
905,1692.0,251.0,2025-06-20 21:24:08,16.0,baixo,True
906,290.0,240.0,2025-08-26 06:36:55,29.0,baixo,False
907,1680.0,131.0,2025-09-25 20:30:37,11.0,baixo,False
908,4329.0,3.0,2026-02-16 18:45:42,20.0,,False
909,3736.0,125.0,2026-01-12 10:35:15,18.0,baixo,False
910,3543.0,231.0,,4.0,medio,False
911,1433.0,298.0,2025-12-30 20:05:56,8.0,baixo,False
912,3987.0,249.0,2025-09-22 07:13:49,26.0,baixo,False
913,5101.0,147.0,2025-01-20 16:23:22,12.0,alto,False
914,2338.0,156.0,2025-05-12 10:21:55,21.0,baixo,False
915,3446.0,294.0,2025-04-23 00:59:15,9.0,baixo,False
916,3906.0,117.0,,26.0,baixo,False
917,5320.0,137.0,2025-11-12 14:42:50,20.0,baixo,False
918,5253.0,184.0,2025-01-15 14:23:07,6.0,medio,True
919,2370.0,110.0,2025-12-09 09:59:51,6.0,baixo,True
920,5886.0,135.0,2025-05-21 09:28:14,26.0,,False
921,3040.0,101.0,2025-08-18 02:19:16,13.0,baixo,False
922,3864.0,116.0,2026-04-04 11:30:15,9.0,baixo,False
923,4684.0,119.0,2025-03-25 15:37:14,7.0,medio,True
924,2790.0,204.0,2025-07-17 18:34:57,7.0,medio,False
925,2384.0,,2025-08-04 01:19:20,10.0,baixo,False
926,179.0,28.0,2025-06-24 20:54:09,28.0,medio,False
927,3736.0,240.0,2025-06-04 22:12:38,4.0,baixo,False
928,2482.0,256.0,2025-07-07 03:30:45,4.0,baixo,True
929,873.0,156.0,2025-10-17 08:24:18,21.0,baixo,False
930,4534.0,25.0,2025-04-15 13:00:43,5.0,alto,False
931,2528.0,,2025-05-08 02:27:57,14.0,medio,False
932,2516.0,99.0,2025-01-24 05:16:22,14.0,medio,False
933,1521.0,207.0,2025-12-30 17:16:05,19.0,alto,True
934,2467.0,177.0,2025-10-28 16:59:24,26.0,baixo,True
935,4638.0,227.0,2025-05-23 02:53:25,3.0,,False
936,175.0,62.0,2025-07-13 12:01:58,2.0,medio,False
937,3370.0,170.0,2025-01-16 00:19:16,11.0,alto,False
938,51.0,87.0,2025-05-30 01:12:16,22.0,baixo,False
939,1701.0,27.0,2025-12-22 16:59:36,16.0,medio,False
940,984.0,230.0,2025-11-14 11:53:21,13.0,medio,False
941,1933.0,8.0,2025-08-01 18:17:13,12.0,baixo,False
942,2649.0,190.0,2025-08-21 14:41:37,13.0,medio,False
943,4732.0,4.0,2025-11-23 07:58:44,7.0,,
944,159.0,54.0,2025-11-17 13:21:35,10.0,baixo,False
945,3172.0,176.0,2026-02-07 16:49:56,24.0,alto,False
946,117.0,146.0,2025-12-07 13:30:29,28.0,alto,True
947,1492.0,249.0,2025-05-31 10:52:07,10.0,baixo,False
948,2087.0,109.0,2025-11-08 09:26:41,12.0,,True
949,2396.0,274.0,,20.0,medio,True
950,985.0,29.0,2026-01-13 19:24:05,25.0,baixo,False
951,,149.0,2026-02-11 16:01:42,27.0,baixo,False
952,786.0,91.0,,4.0,alto,False
953,1619.0,,2025-03-09 00:09:47,1.0,medio,False
954,1528.0,194.0,2025-02-22 18:11:41,23.0,baixo,False
955,5443.0,204.0,2026-03-06 08:34:10,3.0,medio,True
956,1833.0,80.0,2025-11-26 03:54:30,23.0,baixo,False
957,1838.0,89.0,2025-11-03 15:44:39,24.0,medio,False
958,5622.0,151.0,2025-09-14 04:21:51,12.0,medio,False
959,5275.0,273.0,2026-02-11 23:43:22,,baixo,False
960,1146.0,180.0,2025-09-25 09:16:11,30.0,baixo,False
961,3095.0,42.0,2025-10-24 04:06:41,1.0,baixo,False
962,1254.0,,2025-07-26 22:47:16,16.0,baixo,False
963,2189.0,238.0,2025-08-28 06:32:56,9.0,baixo,False
964,1406.0,185.0,2025-07-09 03:35:26,2.0,medio,False
965,5402.0,292.0,2026-03-25 18:03:24,18.0,medio,False
966,4302.0,258.0,2025-12-16 08:13:02,6.0,baixo,False
967,1187.0,279.0,2026-02-06 06:45:49,17.0,baixo,True
968,1449.0,188.0,2026-01-26 10:04:58,8.0,baixo,False
969,4230.0,,2026-03-11 02:02:20,20.0,baixo,False
970,1003.0,194.0,2026-03-27 04:40:20,3.0,baixo,True
971,2632.0,43.0,2025-03-26 01:21:48,18.0,baixo,False
972,2612.0,202.0,2025-10-15 14:40:07,21.0,baixo,False
973,5685.0,107.0,2025-04-25 16:21:30,26.0,medio,False
974,5615.0,,2026-02-23 21:18:42,11.0,baixo,False
975,1487.0,221.0,2025-12-25 01:41:55,21.0,medio,False
976,2952.0,90.0,2025-07-11 10:14:29,16.0,medio,False
977,2112.0,120.0,2025-10-02 10:10:40,14.0,medio,True
978,2558.0,164.0,,18.0,medio,False
979,3357.0,221.0,2025-11-16 19:23:39,8.0,medio,False
980,5539.0,21.0,2025-05-29 02:14:43,1.0,baixo,True
981,714.0,97.0,2026-03-05 12:41:22,14.0,,
982,3700.0,4.0,2025-11-17 13:18:26,9.0,medio,False
983,2241.0,,2025-03-16 17:26:25,9.0,baixo,False
984,1475.0,142.0,2025-09-11 15:51:32,8.0,,False
985,3431.0,88.0,2025-11-02 02:55:34,14.0,baixo,
986,1024.0,,2026-04-01 09:30:54,16.0,medio,False
987,5106.0,89.0,2025-12-23 02:41:24,26.0,medio,True
988,398.0,135.0,2025-09-09 22:33:22,27.0,baixo,True
989,5147.0,261.0,2025-09-02 06:30:44,15.0,medio,False
990,4014.0,13.0,2025-11-11 09:18:43,20.0,baixo,False
991,3329.0,247.0,2025-07-22 00:58:59,23.0,baixo,False
992,1874.0,,2025-12-16 11:44:37,15.0,medio,False
993,4739.0,84.0,2025-08-24 00:58:39,4.0,medio,False
994,4634.0,117.0,2026-03-26 07:46:45,19.0,baixo,False
995,5750.0,91.0,2025-01-29 18:10:54,11.0,alto,True
996,4397.0,263.0,2025-05-01 12:26:40,28.0,baixo,False
997,628.0,162.0,2025-09-30 23:05:57,3.0,medio,False
998,2799.0,149.0,2026-03-26 02:56:11,27.0,,True
999,3485.0,188.0,2025-05-23 21:41:44,26.0,alto,False
1000,1667.0,186.0,2025-12-20 21:58:11,,alto,False
1001,947.0,,2025-12-07 21:51:43,24.0,medio,False
1002,1920.0,213.0,2025-07-29 13:01:44,7.0,alto,False
1003,623.0,148.0,2025-11-21 04:44:35,26.0,medio,False
1004,2176.0,40.0,2025-08-19 04:26:46,26.0,baixo,False
1005,2162.0,152.0,2025-04-09 20:31:02,11.0,medio,False
1006,1761.0,85.0,2026-02-24 21:53:22,9.0,medio,False
1007,2981.0,,,25.0,baixo,False
1008,4984.0,287.0,2026-03-30 13:36:59,19.0,baixo,
1009,1215.0,118.0,2025-07-10 21:51:49,14.0,baixo,True
1010,620.0,178.0,2025-05-24 22:28:25,6.0,medio,False
1011,3603.0,,,25.0,medio,
1012,1876.0,84.0,2025-04-23 15:20:39,4.0,medio,
1013,5815.0,270.0,,20.0,baixo,False
1014,4888.0,19.0,2025-10-30 01:54:14,30.0,,False
1015,4250.0,30.0,2026-01-30 13:41:10,21.0,baixo,False
1016,2273.0,272.0,2025-12-25 05:13:38,2.0,medio,
1017,2552.0,22.0,2025-11-14 19:30:38,17.0,medio,False
1018,2614.0,84.0,2025-12-10 22:16:57,1.0,medio,True
1019,1635.0,109.0,2026-03-21 02:18:23,20.0,alto,False
1020,4769.0,225.0,2025-10-27 23:44:01,7.0,medio,False
1021,4056.0,5.0,2025-11-08 23:19:30,22.0,medio,True
1022,2441.0,71.0,2025-09-22 10:59:13,19.0,baixo,True
1023,101.0,276.0,2025-05-06 05:25:16,9.0,alto,True
1024,5952.0,38.0,2025-10-01 20:21:14,2.0,medio,False
1025,5861.0,129.0,2026-02-13 15:29:41,1.0,baixo,False
1026,2251.0,118.0,2025-12-20 11:29:14,18.0,baixo,True
1027,,5.0,2025-02-10 06:53:56,17.0,medio,False
1028,3630.0,85.0,2025-12-29 13:23:17,,medio,True
1029,766.0,78.0,2026-01-10 06:41:26,1.0,baixo,False
1030,3405.0,125.0,2026-02-03 16:52:47,17.0,baixo,False
1031,3567.0,76.0,2025-12-17 21:42:22,9.0,,False
1032,4666.0,283.0,2025-08-21 08:38:27,24.0,baixo,False
1033,4837.0,281.0,2026-02-07 23:19:10,23.0,baixo,False
1034,5440.0,130.0,2025-01-02 23:49:36,3.0,,False
1035,3280.0,150.0,2025-12-29 11:55:27,25.0,baixo,True
1036,4934.0,145.0,2025-02-22 04:24:28,8.0,medio,True
1037,6038.0,189.0,2025-08-19 20:29:35,16.0,alto,False
1038,1407.0,66.0,2025-12-16 21:55:42,6.0,baixo,False
1039,2329.0,,2025-01-21 23:10:48,26.0,medio,False
1040,3927.0,244.0,2025-04-29 02:08:52,13.0,medio,False
1041,779.0,119.0,2025-09-07 01:00:48,3.0,medio,
1042,1373.0,154.0,2025-12-02 12:47:48,28.0,alto,False
1043,2901.0,161.0,2025-02-25 14:23:36,4.0,baixo,False
1044,319.0,,2025-03-27 02:24:53,2.0,baixo,False
1045,896.0,40.0,2026-02-11 02:44:00,28.0,baixo,False
1046,2714.0,454.0,2025-01-27 17:40:03,5.0,baixo,False
1047,2357.0,300.0,2025-06-02 15:23:13,2.0,,False
1048,997.0,190.0,2025-08-27 08:54:58,10.0,medio,False
1049,5862.0,292.0,,28.0,medio,False
1050,4945.0,295.0,2026-01-24 05:20:53,13.0,medio,
1051,3529.0,126.0,2025-02-27 15:29:27,13.0,baixo,True
1052,2142.0,268.0,2025-02-12 12:28:23,21.0,baixo,False
1053,3463.0,21.0,,8.0,baixo,False
1054,4736.0,87.0,2025-05-27 01:05:39,23.0,baixo,False
1055,1253.0,269.0,2025-05-20 02:44:37,7.0,alto,True
1056,1521.0,275.0,,29.0,medio,False
1057,5591.0,46.0,2025-07-17 02:16:59,17.0,,False
1058,585.0,112.0,2025-08-19 22:00:03,19.0,alto,
1059,2131.0,185.0,2025-02-25 01:55:26,10.0,medio,False
1060,3820.0,190.0,2025-02-09 11:51:20,21.0,medio,False
1061,,56.0,2025-10-29 21:50:59,24.0,alto,False
1062,462.0,129.0,2025-08-23 06:49:55,2.0,baixo,False
1063,3635.0,110.0,2025-07-01 11:37:42,8.0,baixo,False
1064,4828.0,156.0,2025-10-17 05:06:00,21.0,baixo,False
1065,611.0,132.0,2026-01-23 21:05:58,30.0,medio,False
1066,1926.0,199.0,,16.0,alto,False
1067,2704.0,75.0,2025-04-21 05:26:59,11.0,baixo,False
1068,4331.0,204.0,2025-02-10 20:29:00,,medio,False
1069,1337.0,53.0,2025-02-24 20:13:40,19.0,medio,False
1070,961.0,39.0,2025-02-18 07:18:20,12.0,,False
1071,1386.0,291.0,,24.0,baixo,False
1072,5905.0,51.0,2025-09-26 12:29:53,10.0,baixo,False
1073,5055.0,192.0,2026-03-27 20:27:03,4.0,medio,False
1074,2296.0,421.0,2026-02-28 16:59:14,11.0,alto,False
1075,5111.0,282.0,2025-08-04 17:42:57,30.0,alto,False
1076,4359.0,113.0,2025-09-22 11:12:49,29.0,alto,False
1077,3269.0,115.0,2025-02-20 16:05:30,,medio,False
1078,3931.0,259.0,2025-06-24 09:46:27,26.0,baixo,False
1079,2732.0,239.0,2025-10-05 18:59:12,25.0,baixo,False
1080,4714.0,17.0,2026-02-03 22:30:50,11.0,alto,False
1081,483.0,206.0,2026-04-03 14:24:06,,baixo,True
1082,2256.0,257.0,2025-07-18 03:07:29,20.0,baixo,False
1083,4232.0,88.0,2026-02-02 12:00:36,14.0,baixo,True
1084,4052.0,11.0,2026-01-17 20:56:19,25.0,baixo,True
1085,5501.0,67.0,2026-03-21 14:08:37,30.0,alto,False
1086,4319.0,205.0,2025-02-27 20:35:12,,medio,False
1087,3092.0,86.0,2025-08-30 21:07:28,29.0,medio,True
1088,1481.0,41.0,2025-11-27 19:00:19,21.0,baixo,False
1089,4382.0,105.0,2025-10-17 20:18:20,5.0,baixo,True
1090,3405.0,30.0,2025-03-26 20:21:24,21.0,baixo,True
1091,2025.0,281.0,2026-01-27 23:24:09,6.0,baixo,False
1092,5565.0,256.0,2025-06-27 11:00:38,16.0,baixo,False
1093,4910.0,217.0,2025-06-10 04:51:24,18.0,baixo,False
1094,4888.0,103.0,,5.0,baixo,True
1095,4429.0,162.0,2025-04-15 13:57:28,13.0,medio,False
1096,2163.0,186.0,2025-07-24 02:26:11,12.0,alto,False
1097,3088.0,256.0,2025-01-31 18:17:49,5.0,baixo,True
1098,5458.0,86.0,2026-01-01 14:28:17,29.0,medio,False
1099,4240.0,182.0,2025-04-11 12:50:57,14.0,,True
1100,2882.0,117.0,2025-07-19 01:30:16,26.0,baixo,False
1101,2634.0,247.0,2025-09-17 03:53:35,,baixo,True
1102,5134.0,146.0,2025-12-25 19:51:29,11.0,alto,True
1103,3093.0,272.0,2025-03-17 05:38:47,16.0,medio,False
1104,3933.0,184.0,2025-07-31 19:54:03,21.0,medio,False
1105,5211.0,202.0,2026-02-01 20:16:22,22.0,baixo,
1106,3633.0,159.0,2025-07-02 06:16:23,1.0,baixo,True
1107,2948.0,48.0,2026-02-04 02:46:15,3.0,baixo,
1108,1046.0,124.0,2025-11-03 06:09:39,2.0,baixo,True
1109,1698.0,162.0,2025-03-19 15:55:44,,medio,False
1110,410.0,162.0,2025-05-03 03:30:42,20.0,medio,True
1111,3228.0,234.0,2025-03-08 02:02:28,18.0,medio,False
1112,915.0,60.0,2025-11-11 17:45:02,24.0,medio,True
1113,1183.0,76.0,2026-03-11 22:05:30,9.0,,False
1114,2830.0,40.0,2026-03-22 20:34:50,26.0,baixo,False
1115,87.0,145.0,2025-04-26 23:06:50,8.0,medio,False
1116,407.0,169.0,2025-06-10 00:23:28,4.0,baixo,False
1117,4817.0,174.0,2026-02-22 12:42:18,5.0,medio,False
1118,4616.0,72.0,2026-03-03 16:44:11,11.0,baixo,False
1119,2058.0,139.0,2025-10-16 08:12:33,25.0,medio,
1120,4079.0,40.0,2025-07-24 07:28:10,26.0,baixo,False
1121,2326.0,174.0,2025-06-12 07:39:40,9.0,medio,False
1122,3205.0,65.0,2025-04-24 21:14:51,27.0,alto,False
1123,1987.0,32.0,2025-10-20 01:34:04,25.0,medio,True
1124,1481.0,108.0,2025-02-04 23:46:38,,baixo,
1125,5317.0,180.0,2026-02-10 14:58:42,12.0,baixo,False
1126,4664.0,,2025-09-14 01:51:20,18.0,medio,False
1127,276.0,115.0,2026-02-16 12:08:03,28.0,medio,False
1128,477.0,131.0,2025-07-14 22:43:32,15.0,baixo,False
1129,2246.0,250.0,2026-03-29 00:27:27,2.0,medio,True
1130,2532.0,137.0,2025-11-29 07:15:47,8.0,baixo,False
1131,5305.0,136.0,2026-02-02 13:47:55,10.0,medio,False
1132,5653.0,74.0,2025-09-09 22:29:29,25.0,medio,False
1133,5137.0,8.0,2025-08-06 15:07:05,12.0,medio,True
1134,4175.0,272.0,2025-11-06 19:22:04,13.0,medio,True
1135,27.0,267.0,2025-05-21 05:52:44,25.0,,False
1136,,279.0,2026-03-14 23:53:41,15.0,baixo,
1137,4843.0,150.0,2026-03-09 12:13:12,24.0,baixo,False
1138,2524.0,369.0,2025-05-25 07:49:27,24.0,medio,False
1139,371.0,136.0,2025-07-14 12:42:13,10.0,medio,True
1140,2417.0,133.0,2025-09-21 12:40:44,5.0,medio,True
1141,5830.0,,2025-03-19 20:42:16,29.0,medio,False
1142,4087.0,19.0,2025-06-23 12:39:42,30.0,baixo,True
1143,4805.0,61.0,2025-06-16 18:00:50,17.0,baixo,True
1144,2061.0,,2025-07-17 22:55:56,19.0,alto,True
1145,4706.0,188.0,2025-06-20 17:09:29,15.0,baixo,True
1146,1842.0,178.0,,18.0,medio,False
1147,1674.0,177.0,2025-04-24 05:54:32,12.0,baixo,False
1148,3176.0,114.0,2025-02-09 09:18:06,20.0,medio,True
1149,2220.0,208.0,2025-07-08 17:40:50,26.0,medio,True
1150,3612.0,18.0,2025-03-29 17:58:39,22.0,,True
1151,5925.0,90.0,2025-03-22 04:10:02,24.0,medio,False
1152,5412.0,221.0,2026-02-06 03:45:27,24.0,medio,False
1153,2040.0,144.0,2025-08-15 13:04:01,1.0,baixo,False
1154,4024.0,46.0,2025-03-06 02:48:07,30.0,medio,False
1155,1628.0,103.0,2025-05-06 09:40:00,5.0,baixo,False
1156,3277.0,94.0,2025-11-09 03:20:20,14.0,medio,False
1157,4644.0,64.0,2025-06-02 06:14:58,26.0,baixo,False
1158,129.0,142.0,2026-01-29 13:42:16,5.0,,True
1159,2953.0,278.0,2025-01-25 17:15:40,20.0,alto,False
1160,4593.0,78.0,2026-02-09 21:28:27,1.0,baixo,False
1161,4052.0,,2025-07-07 09:29:30,7.0,alto,
1162,2411.0,35.0,,18.0,baixo,False
1163,195.0,104.0,2025-06-14 10:13:51,23.0,medio,False
1164,3955.0,76.0,2026-01-17 15:32:47,9.0,baixo,False
1165,4640.0,,2025-08-27 02:35:59,15.0,baixo,False
1166,1655.0,107.0,2026-02-23 11:43:33,26.0,baixo,False
1167,4476.0,275.0,2025-06-09 18:54:49,2.0,medio,False
1168,995.0,279.0,2025-09-09 11:51:32,,baixo,False
1169,1606.0,208.0,2025-11-27 14:46:20,4.0,medio,False
1170,1338.0,260.0,2025-03-28 14:13:05,11.0,medio,True
1171,5556.0,96.0,2025-05-31 22:51:35,20.0,alto,False
1172,198.0,4.0,2026-03-14 05:02:13,7.0,medio,False
1173,1369.0,187.0,2025-02-27 07:15:30,25.0,baixo,False
1174,2332.0,218.0,2026-04-04 20:31:37,22.0,medio,False
1175,4327.0,123.0,2026-01-28 20:57:14,9.0,baixo,
1176,5825.0,286.0,2025-12-29 17:05:22,7.0,baixo,False
1177,,161.0,2026-03-05 17:58:30,9.0,baixo,True
1178,2512.0,208.0,2026-03-28 12:32:01,21.0,medio,True
1179,916.0,20.0,2025-02-13 23:15:56,27.0,baixo,True
1180,5720.0,48.0,2025-05-20 04:20:16,3.0,baixo,False
1181,3722.0,27.0,2025-10-01 22:57:50,12.0,medio,False
1182,4172.0,160.0,2025-06-21 03:54:39,6.0,baixo,False
1183,1470.0,155.0,2025-02-12 16:22:09,27.0,alto,False
1184,1852.0,281.0,2026-03-17 23:42:14,2.0,baixo,False
1185,5723.0,66.0,2025-12-22 16:32:46,2.0,baixo,True
1186,2125.0,230.0,2026-04-03 18:00:02,19.0,medio,False
1187,1374.0,215.0,2025-04-02 04:39:35,30.0,baixo,False
1188,5491.0,244.0,2026-03-26 13:18:46,22.0,medio,False
1189,323.0,12.0,2025-02-12 12:39:34,7.0,,False
1190,3252.0,101.0,2025-03-03 11:46:32,13.0,baixo,
1191,1443.0,174.0,2025-01-11 08:10:26,10.0,medio,False
1192,4464.0,229.0,2026-01-13 19:58:41,10.0,baixo,False
1193,1726.0,242.0,2025-02-06 16:05:52,30.0,medio,False
1194,754.0,213.0,2025-12-11 04:06:34,1.0,alto,False
1195,541.0,112.0,2025-01-29 23:38:07,19.0,alto,True
1196,5782.0,203.0,2025-08-06 07:57:16,16.0,baixo,False
1197,5457.0,37.0,,4.0,medio,True
1198,4405.0,132.0,2025-05-09 03:12:46,30.0,medio,False
1199,2267.0,90.0,2025-01-09 08:55:56,10.0,medio,False
1200,2838.0,212.0,2026-04-03 15:32:46,9.0,baixo,False
1201,4913.0,102.0,2026-02-18 07:45:10,20.0,alto,False
1202,391.0,47.0,2025-08-11 08:14:41,5.0,medio,False
1203,2094.0,120.0,2025-06-02 21:48:15,14.0,,False
1204,2064.0,17.0,2025-07-09 20:23:57,14.0,baixo,False
1205,1721.0,288.0,2025-11-21 23:50:20,9.0,baixo,True
1206,548.0,178.0,2025-12-23 21:15:53,11.0,medio,False
1207,1075.0,274.0,2025-12-02 18:02:44,24.0,medio,False
1208,4246.0,194.0,2025-07-10 03:47:34,25.0,baixo,False
1209,1512.0,,2025-04-21 23:20:40,,,False
1210,4517.0,3.0,2025-10-04 14:26:05,7.0,,False
1211,1283.0,199.0,2025-01-03 20:31:25,26.0,alto,False
1212,625.0,35.0,2026-03-04 14:42:40,11.0,baixo,True
1213,5926.0,239.0,2025-03-03 09:16:49,14.0,baixo,False
1214,3800.0,77.0,2025-11-12 13:40:19,29.0,medio,False
1215,,102.0,2025-03-26 03:49:45,20.0,alto,False
1216,162.0,66.0,2025-09-22 17:52:29,8.0,baixo,False
1217,523.0,51.0,2025-04-20 04:33:38,29.0,baixo,True
1218,1231.0,124.0,2025-07-25 19:16:25,12.0,baixo,False
1219,2318.0,200.0,2026-01-16 11:21:56,1.0,medio,False
1220,3053.0,73.0,2026-02-22 14:32:37,10.0,baixo,False
1221,2385.0,162.0,2025-12-08 13:59:28,12.0,medio,False
1222,1436.0,167.0,2025-12-16 08:11:53,14.0,,False
1223,3174.0,175.0,2026-04-07 15:55:45,12.0,baixo,False
1224,3069.0,292.0,2025-07-18 00:21:11,27.0,medio,False
1225,2620.0,22.0,2025-05-10 21:54:16,8.0,medio,
1226,546.0,227.0,,26.0,baixo,False
1227,3287.0,172.0,2025-07-19 08:13:46,23.0,alto,False
1228,4064.0,195.0,2025-04-27 08:04:08,3.0,baixo,False
1229,2795.0,189.0,2025-10-22 17:54:58,28.0,baixo,False
1230,1336.0,245.0,2025-09-11 16:25:48,,medio,True
1231,5968.0,137.0,2025-01-20 14:18:00,11.0,baixo,False
1232,1034.0,274.0,2026-02-13 18:19:42,23.0,medio,True
1233,4312.0,90.0,2025-11-02 19:00:10,4.0,alto,True
1234,844.0,,2025-07-18 17:31:23,11.0,baixo,False
1235,1433.0,140.0,2025-08-21 03:11:49,28.0,baixo,False
1236,5501.0,167.0,2025-10-07 23:39:45,7.0,baixo,False
1237,1241.0,275.0,2025-11-26 06:14:45,17.0,medio,False
1238,1824.0,24.0,2026-04-07 03:44:41,25.0,baixo,False
1239,4202.0,300.0,2025-01-07 03:54:03,,baixo,True
1240,3226.0,95.0,2026-04-03 06:02:56,16.0,baixo,False
1241,3140.0,211.0,2025-11-28 05:45:34,24.0,medio,False
1242,3529.0,111.0,,20.0,baixo,False
1243,1516.0,4.0,2025-10-10 07:26:29,7.0,baixo,False
1244,4698.0,62.0,2025-02-27 01:45:27,2.0,,False
1245,1035.0,18.0,2025-04-29 07:09:21,25.0,baixo,False
1246,2485.0,109.0,2025-01-05 22:33:51,20.0,alto,False
1247,1638.0,126.0,2025-08-22 04:30:16,13.0,baixo,True
1248,2848.0,101.0,2025-05-21 09:07:59,13.0,baixo,False
1249,4510.0,180.0,2026-02-15 15:42:37,24.0,baixo,False
1250,4327.0,292.0,2026-01-18 14:38:49,9.0,medio,True
1251,5643.0,190.0,2025-07-25 10:50:08,27.0,medio,True
1252,3927.0,245.0,2025-09-21 11:02:32,14.0,medio,False
1253,2449.0,57.0,2025-11-13 06:05:56,4.0,,True
1254,3936.0,57.0,2025-09-18 23:23:28,7.0,baixo,False
1255,2827.0,244.0,,24.0,medio,False
1256,4665.0,221.0,2025-08-28 16:57:47,24.0,medio,
1257,982.0,88.0,2025-09-24 17:58:28,26.0,,False
1258,2098.0,62.0,2025-08-03 23:08:06,27.0,medio,True
1259,4576.0,39.0,2025-07-22 06:38:55,18.0,baixo,False
1260,2633.0,82.0,2026-03-12 07:39:59,15.0,medio,False
1261,,10.0,,29.0,baixo,True
1262,3125.0,56.0,2026-04-02 10:55:25,24.0,medio,
1263,4697.0,265.0,2025-07-05 04:00:10,18.0,baixo,False
1264,1788.0,178.0,2025-03-10 21:08:01,3.0,medio,False
1265,208.0,268.0,2025-07-30 22:14:47,27.0,baixo,False
1266,2785.0,73.0,2025-03-02 23:53:26,10.0,baixo,False
1267,5570.0,17.0,2026-01-15 12:34:38,14.0,baixo,True
1268,4267.0,35.0,2025-03-04 03:12:10,18.0,,False
1269,5162.0,195.0,2025-10-16 12:25:18,22.0,baixo,False
1270,716.0,198.0,2026-01-18 01:38:38,23.0,baixo,False
1271,,291.0,2025-02-28 12:07:00,,baixo,True
1272,5026.0,200.0,2025-03-07 12:27:12,11.0,alto,False
1273,3737.0,290.0,2026-03-02 03:12:08,14.0,baixo,False
1274,,11.0,2026-04-07 01:38:53,8.0,baixo,True
1275,2953.0,221.0,2025-04-15 23:34:26,23.0,medio,False
1276,1403.0,10.0,2025-11-07 11:42:19,6.0,baixo,False
1277,1758.0,82.0,2025-07-29 13:08:03,,medio,False
1278,2826.0,268.0,,25.0,baixo,False
1279,216.0,179.0,2025-10-18 16:51:21,24.0,alto,False
1280,3746.0,83.0,2025-11-29 08:00:36,28.0,medio,False
1281,588.0,233.0,2025-05-09 02:19:44,21.0,alto,False
1282,2586.0,89.0,2025-02-05 21:31:38,26.0,medio,True
1283,2016.0,108.0,2025-07-13 23:46:11,3.0,baixo,False
1284,4643.0,187.0,2025-11-11 02:59:41,3.0,baixo,False
1285,2125.0,2.0,2026-04-01 09:50:43,29.0,baixo,False
1286,4819.0,,2026-02-07 07:24:50,25.0,baixo,False
1287,4045.0,133.0,2025-05-24 08:57:06,27.0,medio,False
1288,3030.0,489.0,2025-03-16 07:15:38,24.0,alto,True
1289,,156.0,2025-07-03 15:25:35,21.0,baixo,False
1290,3095.0,142.0,2026-01-29 07:53:47,5.0,alto,False
1291,2113.0,104.0,2026-03-20 18:11:56,23.0,medio,True
1292,4616.0,107.0,2026-02-28 20:22:10,26.0,baixo,True
1293,2791.0,50.0,,5.0,medio,False
1294,3573.0,202.0,2026-03-23 12:10:26,22.0,baixo,False
1295,3810.0,169.0,2026-04-07 16:16:15,29.0,baixo,False
