id_usuario,idade,genero,origem_geografica,horario_maior_busca,efetuou_checkin,bairro
2686,26.0,feminino,Arcoverde,12:35:45,True,Centro
2687,48.0,masculino,Recife,15:15:15,False,Graças
2688,,masculino,Recife,19:20:15,False,Boa Viagem
2689,34.0,feminino,,13:50:00,True,Não informado
2690,52.0,feminino,Cabo de Santo Agostinho,21:45:45,False,Garapu
2691,,masculino,,16:30:00,False,Não informado
2692,54.0,feminino,Recife,20:55:45,False,Derby
2693,,masculino,Recife,11:20:45,False,Espinheiro
2694,50.0,feminino,Paulista,08:05:00,False,Janga
2695,21.0,masculino,Recife,13:45:30,False,Derby
2696,40.0,masculino,São Lourenço da Mata,20:40:00,False,Centro
2697,28.0,masculino,Olinda,11:00:45,False,Casa Caiada
2698,26.0,feminino,Recife,11:15:00,False,Derby
2699,47.0,feminino,Recife,12:45:30,False,Derby
2700,25.0,masculino,Recife,13:45:15,False,Graças
2701,,feminino,Jaboatão dos Guararapes,14:25:00,True,Piedade
2702,22.0,masculino,,14:00:30,False,Não informado
2703,29.0,masculino,Recife,13:55:15,False,Boa Viagem
2704,18.0,feminino,olinda,22:50:30,True,Casa Caiada
2705,32.0,masculino,cabo de santo agostinho,15:30:15,True,Centro
2706,42.0,feminino,Recife,09:15:45,True,Espinheiro
2707,35.0,feminino,Recife,22:40:00,,Graças
2708,55.0,masculino,Recife,14:50:30,False,Boa Viagem
2709,59.0,feminino,recife,15:35:00,True,Casa Forte
2710,63.0,masculino,Olinda,12:55:30,True,Casa Caiada
2711,43.0,masculino,RECIFE,12:25:15,,Casa Forte
2712,57.0,masculino,Recife,13:05:15,False,Casa Forte
2713,20.0,masculino,GOIANA,13:50:00,False,Centro
2714,39.0,masculino,Recife,20:20:30,True,Boa Viagem
2715,43.0,feminino,Recife,,True,Boa Viagem
2716,36.0,feminino,Paulista,19:25:00,False,Pau Amarelo
2717,61.0,feminino,Recife,22:30:45,,Derby
2718,61.0,masculino,Recife,15:45:15,False,Boa Viagem
2719,64.0,masculino,Olinda,11:15:15,,Bairro Novo
2720,56.0,nao_informado,Goiana,18:50:30,True,Centro
2721,53.0,masculino,Recife,16:55:15,True,Casa Forte
2722,38.0,nao_informado,Vitória de Santo Antão,11:45:00,False,Matriz
2723,58.0,feminino,Jaboatão Dos Guararapes,12:30:15,False,Piedade
2724,65.0,feminino,Jaboatão dos Guararapes,12:15:45,False,Piedade
2725,43.0,masculino,,12:00:45,False,Não informado
2726,30.0,masculino,Recife,13:00:30,False,Madalena
2727,53.0,feminino,Recife,13:10:30,True,Espinheiro
2728,41.0,feminino,Recife,10:40:00,True,Espinheiro
2729,58.0,masculino,Recife,22:00:00,True,Boa Viagem
2730,,feminino,Serra Talhada,13:40:30,False,Centro
2731,38.0,masculino,Olinda,18:15:00,True,Bairro Novo
2732,35.0,feminino,Olinda,12:25:15,True,Casa Caiada
2733,32.0,feminino,Cabo De Santo Agostinho,16:40:00,,Garapu
2734,32.0,masculino,Palmares,13:30:30,True,Centro
2735,23.0,masculino,,14:05:30,True,Não informado
2736,60.0,masculino,Cabo de Santo Agostinho,11:30:30,False,Centro
2737,48.0,masculino,,17:20:30,False,Não informado
2738,45.0,masculino,Recife,20:35:45,False,Espinheiro
2739,25.0,masculino,Recife,16:00:45,False,Derby
2740,46.0,masculino,Recife,07:20:15,True,Derby
2741,38.0,feminino,Recife,15:55:30,True,Boa Viagem
2742,34.0,feminino,Goiana,15:15:30,True,Centro
2743,,masculino,Ipojuca,14:25:15,True,Porto de Galinhas
2744,53.0,masculino,Jaboatão dos Guararapes,14:55:45,False,Candeias
2745,48.0,masculino,,16:55:30,True,Não informado
2746,64.0,,Olinda,12:05:00,False,Rio Doce
2747,,feminino,Recife,15:55:15,True,Madalena
2748,19.0,nao_informado,Vitória de Santo Antão,21:35:45,False,Matriz
2749,59.0,masculino,recife,15:20:00,True,Derby
2750,20.0,feminino,Paulista,09:05:00,True,Pau Amarelo
2751,47.0,feminino,Recife,15:55:30,False,Casa Forte
2752,,feminino,PETROLINA,12:20:45,False,Areia Branca
2753,24.0,feminino,Jaboatão dos Guararapes,19:45:45,False,Piedade
2754,29.0,masculino,Jaboatão dos Guararapes,16:45:15,False,Prazeres
2755,36.0,feminino,RECIFE,08:45:00,False,Graças
2756,43.0,feminino,Recife,19:15:30,False,Boa Viagem
2757,45.0,masculino,Olinda,13:35:15,False,Bairro Novo
2758,32.0,masculino,Recife,15:55:00,True,Boa Viagem
2759,31.0,masculino,Petrolina,21:15:30,False,Centro
2760,65.0,masculino,Caruaru,15:50:45,True,Centro
2761,31.0,masculino,Olinda,13:50:30,True,Casa Caiada
2762,20.0,nao_informado,Recife,11:10:45,False,Derby
2763,46.0,feminino,Cabo de Santo Agostinho,15:45:30,False,Centro
2764,23.0,feminino,Recife,16:35:30,True,Madalena
2765,40.0,feminino,Recife,22:55:30,False,Boa Viagem
2766,45.0,feminino,Recife,08:20:45,False,Casa Forte
2767,31.0,feminino,Recife,14:00:00,False,Casa Forte
2768,31.0,feminino,Olinda,14:15:30,,Rio Doce
2769,37.0,masculino,Recife,11:45:00,False,Graças
2770,30.0,masculino,Jaboatão dos Guararapes,14:30:45,False,Candeias
2771,44.0,,Jaboatão dos Guararapes,12:40:00,True,Candeias
2772,52.0,masculino,Olinda,12:15:30,False,Casa Caiada
2773,62.0,masculino,Recife,15:10:45,False,Espinheiro
2774,19.0,feminino,Caruaru,13:25:30,True,Centro
2775,58.0,feminino,Jaboatão dos Guararapes,12:35:45,False,Candeias
2776,62.0,,Recife,15:00:00,False,Casa Forte
2777,57.0,nao_informado,Olinda,09:10:30,False,Rio Doce
2778,65.0,masculino,RECIFE,18:00:15,False,Derby
2779,41.0,,RECIFE,22:05:45,False,Graças
2780,46.0,feminino,Gravatá,15:15:45,True,Centro
2781,20.0,feminino,Recife,09:30:15,False,Madalena
2782,62.0,masculino,Jaboatão dos Guararapes,17:25:30,,Piedade
2783,21.0,feminino,recife,19:00:15,False,Espinheiro
2784,19.0,masculino,Goiana,10:55:30,False,Centro
2785,37.0,feminino,recife,17:05:45,True,Boa Viagem
2786,32.0,masculino,Recife,15:35:15,False,Derby
2787,49.0,feminino,OLINDA,08:15:30,True,Casa Caiada
2788,59.0,masculino,Olinda,18:30:15,False,Casa Caiada
2789,18.0,feminino,Olinda,14:50:45,,Casa Caiada
2790,55.0,masculino,OLINDA,14:30:45,True,Rio Doce
2791,52.0,feminino,RECIFE,18:20:30,True,Graças
2792,24.0,feminino,Recife,20:30:45,False,Boa Viagem
2793,62.0,masculino,Olinda,07:35:00,,Casa Caiada
2794,30.0,,Jaboatão dos Guararapes,08:40:15,True,Candeias
2795,18.0,feminino,Recife,21:10:00,,Casa Forte
2796,31.0,masculino,Jaboatão dos Guararapes,08:40:15,False,Prazeres
2797,46.0,masculino,Vitória de Santo Antão,13:10:45,False,Matriz
2798,20.0,masculino,Paulista,15:20:45,False,Pau Amarelo
2799,63.0,feminino,Recife,19:55:45,True,Graças
2800,41.0,masculino,OLINDA,19:15:45,False,Bairro Novo
2801,18.0,masculino,RECIFE,17:55:15,False,Madalena
2802,65.0,feminino,RECIFE,,False,Madalena
2803,27.0,,Olinda,14:35:15,True,Bairro Novo
2804,30.0,masculino,Recife,21:30:00,False,Derby
2805,53.0,feminino,Recife,10:10:15,True,Graças
2806,26.0,feminino,Recife,08:40:00,False,Casa Forte
2807,31.0,masculino,Recife,14:20:30,False,Derby
2808,53.0,masculino,Recife,12:25:15,False,Graças
2809,27.0,feminino,Recife,07:20:30,False,Casa Forte
2810,57.0,masculino,RECIFE,19:40:00,True,Espinheiro
2811,40.0,nao_informado,Recife,15:25:00,True,Madalena
2812,,feminino,Caruaru,17:05:45,False,Centro
2813,24.0,nao_informado,Cabo de Santo Agostinho,16:55:45,,Centro
2814,59.0,feminino,Recife,19:55:15,True,Espinheiro
2815,52.0,feminino,Petrolina,09:30:30,False,Areia Branca
2816,19.0,feminino,Recife,13:25:00,False,Boa Viagem
2817,32.0,feminino,Olinda,08:55:30,True,Rio Doce
2818,26.0,feminino,Recife,10:20:00,False,Espinheiro
2819,64.0,masculino,,19:45:45,False,Não informado
2820,34.0,masculino,Recife,19:00:30,False,Madalena
2821,56.0,,Recife,18:00:45,False,Casa Forte
2822,35.0,feminino,Recife,08:05:45,True,Madalena
2823,32.0,feminino,garanhuns,10:55:30,True,Centro
2824,35.0,nao_informado,Recife,17:30:00,True,Derby
2825,41.0,feminino,recife,17:35:45,True,Casa Forte
2826,,feminino,Recife,13:30:30,True,Casa Forte
2827,29.0,masculino,Cabo de Santo Agostinho,11:15:45,True,Centro
2828,40.0,masculino,RECIFE,14:05:30,True,Casa Forte
2829,38.0,feminino,Olinda,12:25:45,False,Bairro Novo
2830,43.0,feminino,Recife,,True,Graças
2831,25.0,feminino,Olinda,14:00:15,True,Rio Doce
2832,47.0,masculino,Recife,21:20:00,False,Derby
2833,51.0,feminino,Recife,14:25:15,False,Casa Forte
2834,19.0,,Caruaru,16:55:15,True,Centro
2835,,masculino,Jaboatão dos Guararapes,14:30:00,,Prazeres
2836,48.0,feminino,arcoverde,12:00:45,False,Centro
2837,50.0,masculino,Cabo de Santo Agostinho,14:50:00,True,Garapu
2838,21.0,masculino,Olinda,14:15:45,True,Rio Doce
2839,23.0,feminino,Jaboatão dos Guararapes,19:00:30,False,Candeias
2840,,masculino,Paulista,12:00:30,True,Pau Amarelo
2841,62.0,masculino,Recife,15:20:00,True,Derby
2842,,feminino,Recife,20:40:15,False,Derby
2843,60.0,feminino,RECIFE,10:45:45,True,Casa Forte
2844,62.0,,Recife,19:05:30,True,Madalena
2845,,feminino,Recife,12:10:45,True,Graças
2846,56.0,masculino,Abreu e Lima,07:35:45,False,Centro
2847,30.0,nao_informado,caruaru,12:55:00,,Centro
2848,18.0,feminino,Olinda,19:10:30,True,Rio Doce
2849,23.0,masculino,Recife,,False,Casa Forte
2850,24.0,masculino,,,True,Não informado
2851,65.0,masculino,Olinda,19:45:15,True,Rio Doce
2852,44.0,masculino,Olinda,08:05:15,False,Casa Caiada
2853,32.0,feminino,Cabo de Santo Agostinho,17:40:30,True,Centro
2854,51.0,masculino,IPOJUCA,12:3:70,False,Porto de Galinhas
2855,40.0,masculino,Recife,08:15:45,True,Derby
2856,65.0,feminino,recife,19:35:00,True,Derby
2857,41.0,masculino,Recife,14:15:30,False,Boa Viagem
2858,32.0,feminino,Recife,21:15:00,True,Graças
2859,52.0,masculino,Recife,13:00:30,False,Boa Viagem
2860,21.0,,Caruaru,15:45:00,False,Centro
2861,61.0,feminino,gravatá,22:25:45,True,Centro
2862,54.0,feminino,Vitória de Santo Antão,14:30:30,True,Matriz
2863,34.0,masculino,Caruaru,16:45:30,False,Maurício de Nassau
2864,48.0,masculino,Santa Cruz do Capibaribe,17:30:00,False,Centro
2865,55.0,masculino,Vitória de Santo Antão,12:35:00,,Matriz
2866,27.0,masculino,Jaboatão dos Guararapes,14:35:30,True,Candeias
2867,44.0,masculino,Recife,11:30:15,True,Derby
2868,59.0,feminino,Recife,15:35:15,True,Boa Viagem
2869,23.0,feminino,RECIFE,13:00:30,False,Espinheiro
2870,23.0,,Recife,09:35:15,False,Boa Viagem
2871,32.0,masculino,Cabo de Santo Agostinho,16:35:15,False,Garapu
2872,21.0,feminino,Olinda,19:00:00,False,Bairro Novo
2873,65.0,nao_informado,Recife,16:00:45,False,Boa Viagem
2874,57.0,feminino,Recife,20:30:15,False,Boa Viagem
2875,24.0,feminino,Recife,10:55:30,False,Espinheiro
2876,62.0,nao_informado,Recife,,False,Madalena
2877,64.0,nao_informado,Recife,21:35:30,False,Madalena
2878,43.0,masculino,,08:30:00,False,Não informado
2879,48.0,feminino,Recife,09:55:15,False,Graças
2880,19.0,feminino,Olinda,10:05:45,True,Rio Doce
2881,,feminino,Recife,07:55:15,True,Espinheiro
2882,59.0,feminino,Jaboatão dos Guararapes,19:10:30,True,Piedade
2883,30.0,masculino,Recife,10:45:45,False,Graças
2884,,feminino,Recife,17:35:15,,Derby
2885,47.0,feminino,Jaboatão dos Guararapes,,True,Piedade
2886,28.0,masculino,Recife,17:25:30,True,Derby
2887,30.0,feminino,Recife,21:55:15,True,Derby
2888,41.0,masculino,Abreu e Lima,14:25:15,False,Centro
2889,46.0,masculino,,15:10:15,False,Não informado
2890,22.0,nao_informado,Olinda,22:30:00,False,Casa Caiada
2891,52.0,masculino,caruaru,11:50:45,True,Centro
2892,36.0,feminino,goiana,14:50:15,False,Centro
2893,30.0,feminino,,18:45:15,False,Não informado
2894,22.0,nao_informado,cabo de santo agostinho,16:10:15,,Centro
2895,61.0,feminino,Igarassu,19:50:45,False,Centro
2896,31.0,feminino,Recife,16:30:45,True,Casa Forte
2897,55.0,feminino,Jaboatão dos Guararapes,14:35:45,True,Candeias
2898,39.0,masculino,Recife,21:35:45,True,Casa Forte
2899,26.0,masculino,Olinda,14:05:30,False,Rio Doce
2900,57.0,feminino,Jaboatão dos Guararapes,,True,Prazeres
2901,43.0,feminino,Recife,19:40:45,,Casa Forte
2902,62.0,masculino,Petrolina,18:15:30,False,Areia Branca
2903,22.0,,cabo de santo agostinho,11:00:45,False,Garapu
2904,,feminino,Vitória de Santo Antão,13:40:45,False,Matriz
2905,39.0,feminino,Recife,12:30:00,,Casa Forte
2906,20.0,feminino,Recife,20:50:00,True,Casa Forte
2907,45.0,feminino,,13:25:00,False,Não informado
2908,55.0,masculino,Recife,12:15:30,False,Derby
2909,31.0,feminino,Olinda,14:10:45,True,Bairro Novo
2910,64.0,feminino,Cabo de Santo Agostinho,12:10:45,False,Centro
2911,31.0,,Recife,11:05:45,False,Boa Viagem
2912,60.0,masculino,Recife,15:20:45,True,Casa Forte
2913,28.0,masculino,Recife,08:00:45,False,Graças
2914,26.0,masculino,Recife,15:15:45,False,Boa Viagem
2915,55.0,feminino,Olinda,17:40:15,True,Rio Doce
2916,64.0,feminino,recife,21:00:45,True,Espinheiro
2917,61.0,feminino,,13:40:45,False,Não informado
2918,23.0,feminino,igarassu,15:25:30,False,Centro
2919,,feminino,Recife,12:00:15,False,Graças
2920,42.0,masculino,Jaboatão Dos Guararapes,13:50:30,False,Prazeres
2921,33.0,feminino,Recife,16:05:15,False,Casa Forte
2922,32.0,masculino,Jaboatão dos Guararapes,19:25:30,,Piedade
2923,51.0,masculino,Gravatá,21:20:00,False,Centro
2924,34.0,masculino,,14:10:30,True,Não informado
2925,20.0,masculino,,14:40:15,False,Não informado
2926,20.0,feminino,,10:20:45,False,Não informado
2927,54.0,masculino,Recife,10:35:45,False,Madalena
2928,34.0,masculino,Caruaru,12:25:15,False,Centro
2929,55.0,feminino,Igarassu,,False,Centro
2930,18.0,feminino,Olinda,19:05:45,True,Bairro Novo
2931,24.0,feminino,Garanhuns,10:45:15,True,Centro
2932,43.0,masculino,Recife,17:25:45,True,Madalena
2933,64.0,masculino,Jaboatão dos Guararapes,15:40:45,False,Piedade
2934,56.0,feminino,recife,17:55:30,True,Derby
2935,36.0,feminino,Jaboatão dos Guararapes,12:50:00,False,Piedade
2936,47.0,masculino,Recife,19:15:00,True,Espinheiro
2937,60.0,nao_informado,Goiana,13:55:15,False,Centro
2938,31.0,masculino,Cabo de Santo Agostinho,20:30:45,False,Centro
2939,30.0,masculino,Recife,14:35:45,False,Espinheiro
2940,37.0,masculino,Jaboatão dos Guararapes,09:30:45,False,Candeias
2941,43.0,masculino,Paulista,19:30:15,False,Pau Amarelo
2942,44.0,,Recife,11:40:00,False,Espinheiro
2943,42.0,masculino,Recife,17:10:45,False,Derby
2944,26.0,masculino,Recife,14:55:00,False,Graças
2945,58.0,masculino,Recife,22:05:15,False,Madalena
2946,,feminino,Olinda,14:30:45,False,Rio Doce
2947,29.0,masculino,Recife,18:35:15,False,Graças
2948,27.0,masculino,Olinda,18:55:00,True,Casa Caiada
2949,23.0,masculino,Olinda,15:15:00,True,Bairro Novo
2950,51.0,feminino,Arcoverde,21:00:45,True,Centro
2951,58.0,feminino,Cabo de Santo Agostinho,12:35:15,True,Centro
2952,36.0,feminino,Jaboatão dos Guararapes,20:50:30,True,Prazeres
2953,23.0,feminino,Recife,09:35:15,True,Casa Forte
2954,19.0,masculino,Recife,16:35:15,False,Boa Viagem
2955,32.0,feminino,,15:50:45,False,Não informado
2956,,masculino,Paulista,15:25:15,False,Pau Amarelo
2957,33.0,masculino,recife,12:45:30,False,Derby
2958,45.0,feminino,Recife,14:15:30,True,Madalena
2959,38.0,feminino,Garanhuns,14:20:45,False,Centro
2960,25.0,masculino,Olinda,12:05:30,False,Casa Caiada
2961,27.0,masculino,Garanhuns,08:35:15,False,Centro
2962,27.0,masculino,Petrolina,11:50:45,False,Centro
2963,27.0,feminino,Recife,,False,Boa Viagem
2964,,masculino,Goiana,12:55:45,False,Centro
2965,45.0,,Recife,22:25:30,False,Derby
2966,41.0,,Camaragibe,22:45:30,True,Centro
2967,36.0,masculino,Olinda,07:05:30,True,Bairro Novo
2968,50.0,masculino,Paulista,22:35:45,False,Pau Amarelo
2969,21.0,masculino,Jaboatão dos Guararapes,18:55:30,False,Prazeres
2970,20.0,masculino,Olinda,10:55:30,False,Casa Caiada
2971,59.0,feminino,,14:25:15,False,Não informado
2972,,feminino,ABREU E LIMA,14:35:15,True,Centro
2973,35.0,feminino,Ipojuca,17:50:45,False,Porto de Galinhas
2974,40.0,masculino,JABOATÃO DOS GUARARAPES,13:30:00,,Prazeres
2975,37.0,feminino,Jaboatão dos Guararapes,17:05:00,False,Prazeres
2976,23.0,nao_informado,Recife,21:05:45,False,Derby
2977,51.0,masculino,Igarassu,20:35:45,False,Centro
2978,59.0,nao_informado,Jaboatão dos Guararapes,14:30:30,False,Piedade
2979,19.0,masculino,Igarassu,16:30:15,False,Centro
2980,47.0,feminino,Jaboatão dos Guararapes,19:10:15,True,Candeias
2981,26.0,masculino,recife,17:55:30,True,Graças
2982,44.0,feminino,Recife,,True,Madalena
2983,59.0,feminino,Recife,07:25:45,False,Madalena
2984,51.0,masculino,Olinda,20:50:45,False,Rio Doce
2985,57.0,feminino,Recife,22:40:45,False,Derby
2986,41.0,feminino,Jaboatão dos Guararapes,15:30:45,True,Prazeres
2987,34.0,feminino,Recife,18:35:30,True,Boa Viagem
2988,46.0,nao_informado,Recife,15:00:45,False,Boa Viagem
2989,53.0,feminino,Recife,16:50:15,False,Casa Forte
2990,29.0,feminino,Recife,11:45:00,False,Casa Forte
2991,48.0,feminino,,08:15:30,True,Não informado
2992,26.0,masculino,Paulista,09:30:15,,Janga
2993,36.0,masculino,Recife,14:25:30,True,Graças
2994,63.0,masculino,Recife,13:50:15,True,Madalena
2995,63.0,nao_informado,Abreu e Lima,14:35:00,True,Centro
2996,34.0,masculino,Recife,,False,Derby
2997,19.0,masculino,igarassu,15:30:15,False,Centro
2998,57.0,masculino,Camaragibe,13:30:45,True,Centro
2999,22.0,masculino,Olinda,18:45:15,True,Bairro Novo
3000,56.0,masculino,Olinda,20:30:45,True,Rio Doce
3001,65.0,feminino,Recife,11:00:30,False,Madalena
3002,33.0,masculino,Recife,10:05:00,True,Derby
3003,34.0,feminino,,18:45:00,False,Não informado
3004,44.0,feminino,Recife,16:15:00,True,Graças
3005,24.0,feminino,,,False,Não informado
3006,25.0,masculino,Cabo de Santo Agostinho,15:15:30,True,Garapu
3007,25.0,feminino,Recife,11:10:30,True,Boa Viagem
3008,40.0,feminino,Paulista,14:55:30,True,Pau Amarelo
3009,49.0,masculino,Jaboatão dos Guararapes,14:35:30,False,Piedade
3010,60.0,feminino,Recife,21:00:45,False,Casa Forte
3011,64.0,feminino,Recife,19:25:45,True,Derby
3012,35.0,feminino,Recife,16:10:30,False,Madalena
3013,55.0,masculino,Jaboatão dos Guararapes,12:35:45,True,Piedade
3014,29.0,feminino,Recife,13:30:45,False,Madalena
3015,32.0,feminino,Jaboatão dos Guararapes,10:15:30,,Piedade
3016,45.0,masculino,Jaboatão dos Guararapes,17:00:00,False,Piedade
3017,55.0,feminino,cabo de santo agostinho,16:20:30,False,Centro
3018,48.0,masculino,Recife,21:50:30,False,Casa Forte
3019,26.0,feminino,Olinda,22:15:30,False,Casa Caiada
3020,25.0,masculino,Recife,18:55:30,True,Boa Viagem
3021,63.0,,Recife,14:10:00,True,Casa Forte
3022,36.0,feminino,Recife,14:25:45,True,Derby
3023,25.0,feminino,Jaboatão dos Guararapes,18:00:45,False,Piedade
3024,51.0,masculino,São Lourenço da Mata,,True,Centro
3025,21.0,masculino,Recife,10:55:30,False,Madalena
3026,48.0,feminino,,22:20:30,True,Não informado
3027,55.0,feminino,RECIFE,14:10:00,False,Casa Forte
3028,20.0,feminino,Jaboatão dos Guararapes,14:05:45,True,Prazeres
3029,52.0,feminino,Recife,17:45:30,True,Casa Forte
3030,36.0,feminino,,11:05:15,True,Não informado
3031,60.0,feminino,Olinda,15:15:30,False,Bairro Novo
3032,46.0,masculino,Jaboatão dos Guararapes,12:35:45,False,Candeias
3033,27.0,feminino,Recife,18:25:45,True,Madalena
3034,29.0,masculino,Olinda,,False,Rio Doce
3035,63.0,feminino,Recife,11:10:00,False,Graças
3036,47.0,masculino,Recife,16:05:45,False,Casa Forte
3037,47.0,masculino,,19:00:00,True,Não informado
3038,35.0,masculino,Petrolina,14:35:30,True,Centro
3039,41.0,masculino,Petrolina,19:25:00,False,Centro
3040,49.0,masculino,Recife,12:10:45,True,Boa Viagem
3041,26.0,feminino,Jaboatão dos Guararapes,14:40:00,False,Candeias
3042,,masculino,OLINDA,14:10:15,False,Casa Caiada
3043,41.0,feminino,GOIANA,20:25:30,True,Centro
3044,43.0,feminino,Vitória de Santo Antão,08:15:45,,Matriz
3045,20.0,feminino,Olinda,13:45:15,False,Bairro Novo
3046,,feminino,Recife,10:20:45,True,Casa Forte
3047,28.0,masculino,olinda,08:40:00,True,Casa Caiada
3048,27.0,masculino,Paulista,16:20:00,False,Pau Amarelo
3049,53.0,feminino,Abreu e Lima,13:20:00,False,Centro
3050,30.0,feminino,Recife,12:00:30,True,Madalena
3051,46.0,feminino,Cabo De Santo Agostinho,18:25:00,True,Centro
3052,55.0,feminino,Jaboatão dos Guararapes,,False,Piedade
3053,30.0,masculino,recife,11:40:15,True,Graças
3054,43.0,feminino,Olinda,17:20:30,False,Rio Doce
3055,37.0,masculino,Recife,13:35:30,False,Derby
3056,22.0,feminino,JABOATÃO DOS GUARARAPES,14:55:30,False,Candeias
3057,37.0,masculino,Olinda,18:15:45,True,Rio Doce
3058,31.0,feminino,São Lourenço da Mata,14:45:15,True,Centro
3059,62.0,masculino,,13:15:45,False,Não informado
3060,31.0,feminino,Recife,18:10:00,False,Boa Viagem
3061,25.0,nao_informado,Recife,15:45:15,False,Espinheiro
3062,65.0,masculino,Paulista,,True,Pau Amarelo
3063,30.0,,Jaboatão Dos Guararapes,21:25:00,True,Prazeres
3064,41.0,masculino,Cabo de Santo Agostinho,13:20:15,False,Centro
3065,,feminino,Recife,19:10:45,False,Madalena
3066,18.0,masculino,Caruaru,08:45:15,False,Centro
3067,39.0,,Recife,09:40:30,False,Derby
3068,51.0,masculino,Recife,17:35:00,False,Derby
3069,57.0,feminino,Recife,11:20:15,True,Madalena
3070,20.0,,Petrolina,,True,Centro
3071,43.0,feminino,Olinda,11:25:15,False,Rio Doce
3072,31.0,feminino,Palmares,13:05:30,False,Centro
3073,58.0,masculino,Jaboatão dos Guararapes,16:05:30,True,Piedade
3074,25.0,feminino,recife,20:50:30,False,Derby
3075,33.0,feminino,Olinda,14:20:15,False,Casa Caiada
3076,59.0,feminino,Recife,15:10:30,False,Graças
3077,38.0,masculino,Olinda,,True,Casa Caiada
3078,27.0,feminino,Recife,15:40:45,True,Boa Viagem
3079,,nao_informado,Jaboatão Dos Guararapes,10:40:30,False,Candeias
3080,55.0,nao_informado,Olinda,09:35:00,False,Rio Doce
3081,39.0,feminino,Recife,09:25:30,False,Derby
3082,65.0,,Recife,15:35:15,False,Espinheiro
3083,64.0,masculino,Recife,19:00:00,True,Madalena
3084,63.0,masculino,Serra Talhada,09:40:30,False,Centro
3085,,masculino,Recife,13:45:15,True,Madalena
3086,21.0,masculino,Paulista,18:50:00,False,Janga
3087,47.0,masculino,Recife,18:10:00,False,Casa Forte
3088,19.0,feminino,,14:00:15,True,Não informado
3089,46.0,nao_informado,Olinda,20:20:30,False,Bairro Novo
3090,60.0,feminino,Paulista,12:35:30,False,Janga
3091,53.0,masculino,Olinda,17:50:15,False,Bairro Novo
3092,38.0,feminino,olinda,18:20:00,True,Bairro Novo
3093,38.0,masculino,,11:10:45,True,Não informado
3094,65.0,feminino,Recife,13:00:30,False,Casa Forte
3095,38.0,feminino,Recife,10:55:45,True,Espinheiro
3096,21.0,masculino,recife,20:30:45,False,Graças
3097,18.0,feminino,Recife,18:05:15,True,Boa Viagem
3098,43.0,masculino,São Lourenço da Mata,20:05:00,True,Centro
3099,19.0,feminino,Olinda,14:45:15,False,Bairro Novo
3100,26.0,masculino,Olinda,14:40:15,True,Bairro Novo
3101,62.0,feminino,Vitória De Santo Antão,14:55:45,True,Matriz
3102,35.0,masculino,Garanhuns,13:15:00,True,Centro
3103,65.0,feminino,Recife,21:45:45,False,Boa Viagem
3104,65.0,feminino,Petrolina,19:30:00,False,Centro
3105,59.0,feminino,Recife,11:45:45,True,Graças
3106,58.0,feminino,Petrolina,12:45:30,True,Centro
3107,,masculino,Recife,08:55:45,False,Espinheiro
3108,42.0,feminino,Olinda,16:55:30,True,Casa Caiada
3109,43.0,nao_informado,Recife,18:10:00,True,Casa Forte
3110,53.0,feminino,Arcoverde,20:25:15,True,Centro
3111,59.0,masculino,,15:35:15,False,Não informado
3112,52.0,masculino,Olinda,11:50:00,False,Casa Caiada
3113,55.0,,Jaboatão dos Guararapes,22:55:15,True,Candeias
3114,20.0,feminino,Olinda,,False,Rio Doce
3115,58.0,,Paulista,17:30:30,False,Janga
3116,52.0,feminino,,09:05:45,False,Não informado
3117,57.0,feminino,Cabo De Santo Agostinho,14:50:15,True,Garapu
3118,39.0,masculino,Recife,14:20:15,False,Espinheiro
3119,25.0,masculino,Recife,08:20:30,True,Derby
3120,32.0,,Recife,09:20:45,False,Casa Forte
3121,62.0,,Camaragibe,20:45:45,False,Centro
3122,24.0,masculino,Recife,12:25:45,True,Casa Forte
3123,36.0,masculino,Recife,14:50:00,False,Boa Viagem
3124,57.0,masculino,JABOATÃO DOS GUARARAPES,15:25:15,False,Prazeres
3125,59.0,feminino,Recife,17:20:30,True,Espinheiro
3126,34.0,masculino,Recife,21:05:15,False,Graças
3127,18.0,masculino,Jaboatão dos Guararapes,18:05:30,False,Piedade
3128,62.0,feminino,recife,22:15:15,False,Derby
3129,46.0,masculino,Jaboatão dos Guararapes,09:05:00,False,Candeias
3130,30.0,masculino,Recife,21:20:00,False,Graças
3131,65.0,feminino,recife,20:35:30,False,Derby
3132,46.0,feminino,Abreu e Lima,10:55:15,False,Centro
3133,,masculino,Recife,17:55:45,False,Graças
3134,,masculino,Recife,18:45:45,False,Derby
3135,23.0,feminino,,19:15:30,False,Não informado
3136,22.0,feminino,Recife,19:05:15,False,Graças
3137,51.0,masculino,Recife,18:35:30,True,Madalena
3138,28.0,masculino,recife,,True,Graças
3139,26.0,masculino,Olinda,15:05:15,True,Casa Caiada
3140,55.0,feminino,Recife,16:15:15,True,Casa Forte
3141,57.0,masculino,OLINDA,16:45:00,False,Rio Doce
3142,,feminino,Recife,22:40:15,True,Espinheiro
3143,26.0,feminino,recife,13:20:30,True,Casa Forte
3144,25.0,feminino,Olinda,12:25:15,False,Casa Caiada
3145,61.0,feminino,Recife,21:05:45,False,Madalena
3146,57.0,masculino,,17:15:30,False,Não informado
3147,20.0,feminino,Olinda,13:15:45,False,Rio Doce
